image_path,label
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1812768-1.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/120.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/134.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714465-3(2).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810873-3.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1718058-7d.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714058(3).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714642-1(1£©.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1604223.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1800353｣ｨ2｣ｩ.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1609600｣ｨ2｣ｩ.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714423-1(1).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714642-2(3).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714644-1(1).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810499-3.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1804688-7.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1602450.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1507235.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1608828.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1512473｣ｨ3｣ｩ.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1800325｣ｨ2｣ｩ.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714398-2(2).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/3018-1.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1510215｣ｨ2｣ｩ.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1804688-6.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810499-2.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1509596｣ｨ2｣ｩ.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1812734-1.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714077-2(1).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810873-2.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1607887.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/135.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/121.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1510354｣ｨ2｣ｩ.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/109.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714610(1).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-58.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/34.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-70.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-64.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/20.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-72.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/36.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/22.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-66.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1714594-3.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1601947.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1812768-2.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714110-2(2).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/137.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/123.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714045-1(3).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1812734-3.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1804688-4.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1512486｣ｨ2｣ｩ.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714051-2(2).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1509596.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/3018-2.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810499-1.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1804688-5.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1513040.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1812734-2.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1512570.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810873-1.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1608553.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/122.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/136.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1812768-3.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714517-1.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/23.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-67.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-73.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/37.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1801432.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/33.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-77.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-63.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/27.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/132.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-88.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/126.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1718058-7b.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810250-1.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810830-3.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1513087.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1804688-1.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1801591.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1608191.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1608126｣ｨ2｣ｩ.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1602457.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714051-2(3).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714045-4(1).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810499-4.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1604230.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1603577.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810830-2.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714049.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1806837.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714045-1(2).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810873-4.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1718058-7c.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/127.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-89.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/133.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-62.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/26.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/32.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-76.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/18.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/24.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1714061-1.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-60.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-74.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/30.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/125.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/131.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/119.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1513443.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1718058-7a.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810250-2.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1512563.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714423-3(1).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1601947｣ｨ2｣ｩ.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714465-1(2).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1609716.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1804688-2.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714398-2(3).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714642-2(2).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1804688-3.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1510215.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1513085.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810830-1.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810250-3.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714465-3(3).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714058(2).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/118.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/130.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/124.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-75.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/31.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/25.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-61.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-49.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/19.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/42.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1804741-8.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-06.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-12.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/4.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/56.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1800991.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/81.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/95.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/143.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/157.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810950-2.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714045-1(5).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714404-2(1).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1511805.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810209-1.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1804741-10.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714789-3(2).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1510874｣ｨ2｣ｩ.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/b1714560.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1802003.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1804741-11.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1812860-4.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810950-3.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1805972(2).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/156.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/142.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/94.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/80.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/5.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-13.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/57.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/43.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-07.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1804741-9.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/55.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-11.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714077-1(2).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/7.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-05.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/41.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-39.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/96.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/168.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/82.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1512062.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/154.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/140.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1600151.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810950-1.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810666-4.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714398-1(1).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1605796｣ｨ2｣ｩ.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810209-2.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1806898(2).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1804741-13.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1806208(2).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714059(1).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1806424(2).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1806886(2).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1804688-10.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714398-2(4).JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1804741-12.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1512473.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1507235｣ｨ2｣ｩ.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1810209-3.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1714398-1.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1806886.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/141.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/B1714077-2(2£©.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/155.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/83.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/97.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/169.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1603101.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-38.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/1511626｣ｨ2｣ｩ.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/0123-04.JPG,NE_Luteal
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/NE/Luteal/40.JPG,NE_Luteal
